Rivet 3.1.1 running on machine aligentest.cern.ch (x86_64) at 2022-04-15 14:17:07
Reading events from '/tmp/p8R3.fifo'
Event 812100 (2:29:32 elapsed)
Event 812200 (2:29:34 elapsed)
Event 812300 (2:29:35 elapsed)
Event 812400 (2:29:36 elapsed)
Event 812500 (2:29:37 elapsed)
Event 812600 (2:29:38 elapsed)
Event 812700 (2:29:39 elapsed)
Event 812800 (2:29:40 elapsed)
Event 812900 (2:29:41 elapsed)
Event 813000 (2:29:42 elapsed)
Event 813100 (2:29:43 elapsed)
Event 813200 (2:29:45 elapsed)
Event 813300 (2:29:46 elapsed)
Event 813400 (2:29:47 elapsed)
Event 813500 (2:29:48 elapsed)
Event 813600 (2:29:49 elapsed)
Event 813700 (2:29:50 elapsed)
Event 813800 (2:29:51 elapsed)
Event 813900 (2:29:52 elapsed)
Event 814000 (2:29:53 elapsed)
Event 814100 (2:29:54 elapsed)
Event 814200 (2:29:55 elapsed)
Event 814300 (2:29:56 elapsed)
Event 814400 (2:29:57 elapsed)
Event 814500 (2:29:59 elapsed)
Event 814600 (2:30:00 elapsed)
Event 814700 (2:30:01 elapsed)
Event 814800 (2:30:02 elapsed)
Event 814900 (2:30:04 elapsed)
Event 815000 (2:30:04 elapsed)
Event 815100 (2:30:06 elapsed)
Event 815200 (2:30:07 elapsed)
Event 815300 (2:30:08 elapsed)
Event 815400 (2:30:10 elapsed)
Event 815500 (2:30:11 elapsed)
Event 815600 (2:30:12 elapsed)
Event 815700 (2:30:13 elapsed)
Event 815800 (2:30:14 elapsed)
Event 815900 (2:30:15 elapsed)
Event 816000 (2:30:16 elapsed)
Event 816100 (2:30:17 elapsed)
Event 816200 (2:30:18 elapsed)
Event 816300 (2:30:19 elapsed)
Event 816400 (2:30:20 elapsed)
Event 816500 (2:30:22 elapsed)
Event 816600 (2:30:23 elapsed)
Event 816700 (2:30:24 elapsed)
Event 816800 (2:30:25 elapsed)
Event 816900 (2:30:26 elapsed)
Event 817000 (2:30:27 elapsed)
Event 817100 (2:30:28 elapsed)
Event 817200 (2:30:29 elapsed)
Event 817300 (2:30:31 elapsed)
Event 817400 (2:30:31 elapsed)
Event 817500 (2:30:33 elapsed)
Event 817600 (2:30:34 elapsed)
Event 817700 (2:30:35 elapsed)
Event 817800 (2:30:36 elapsed)
Event 817900 (2:30:38 elapsed)
Event 818000 (2:30:39 elapsed)
Event 818100 (2:30:40 elapsed)
Event 818200 (2:30:41 elapsed)
Event 818300 (2:30:42 elapsed)
Event 818400 (2:30:43 elapsed)
Event 818500 (2:30:44 elapsed)
Event 818600 (2:30:45 elapsed)
Event 818700 (2:30:46 elapsed)
Event 818800 (2:30:47 elapsed)
Event 818900 (2:30:48 elapsed)
Event 819000 (2:30:49 elapsed)
Event 819100 (2:30:50 elapsed)
Event 819200 (2:30:52 elapsed)
Event 819300 (2:30:52 elapsed)
Event 819400 (2:30:54 elapsed)
Event 819500 (2:30:55 elapsed)
Event 819600 (2:30:56 elapsed)
Event 819700 (2:30:57 elapsed)
Event 819800 (2:30:58 elapsed)
Event 819900 (2:30:59 elapsed)
Event 820000 (2:31:00 elapsed)
Event 820100 (2:31:01 elapsed)
Event 820200 (2:31:02 elapsed)
Event 820300 (2:31:03 elapsed)
Event 820400 (2:31:04 elapsed)
Event 820500 (2:31:05 elapsed)
Event 820600 (2:31:07 elapsed)
Event 820700 (2:31:08 elapsed)
Event 820800 (2:31:09 elapsed)
Event 820900 (2:31:10 elapsed)
Event 821000 (2:31:11 elapsed)
Event 821100 (2:31:12 elapsed)
Event 821200 (2:31:13 elapsed)
Event 821300 (2:31:14 elapsed)
Event 821400 (2:31:15 elapsed)
Event 821500 (2:31:16 elapsed)
Event 821600 (2:31:17 elapsed)
Event 821700 (2:31:18 elapsed)
Event 821800 (2:31:19 elapsed)
Event 821900 (2:31:20 elapsed)
Event 822000 (2:31:21 elapsed)
Event 822100 (2:31:23 elapsed)
Event 822200 (2:31:24 elapsed)
Event 822300 (2:31:25 elapsed)
Event 822400 (2:31:26 elapsed)
Event 822500 (2:31:27 elapsed)
Event 822600 (2:31:28 elapsed)
Event 822700 (2:31:29 elapsed)
Event 822800 (2:31:31 elapsed)
Event 822900 (2:31:32 elapsed)
Event 823000 (2:31:33 elapsed)
Event 823100 (2:31:34 elapsed)
Event 823200 (2:31:35 elapsed)
Event 823300 (2:31:36 elapsed)
Event 823400 (2:31:37 elapsed)
Event 823500 (2:31:38 elapsed)
Event 823600 (2:31:40 elapsed)
Event 823700 (2:31:41 elapsed)
Event 823800 (2:31:42 elapsed)
Event 823900 (2:31:44 elapsed)
Event 824000 (2:31:45 elapsed)
Event 824100 (2:31:46 elapsed)
Event 824200 (2:31:47 elapsed)
Event 824300 (2:31:48 elapsed)
Event 824400 (2:31:49 elapsed)
Event 824500 (2:31:50 elapsed)
Event 824600 (2:31:51 elapsed)
Event 824700 (2:31:52 elapsed)
Event 824800 (2:31:53 elapsed)
Event 824900 (2:31:54 elapsed)
Event 825000 (2:31:55 elapsed)
Event 825100 (2:31:56 elapsed)
Event 825200 (2:31:57 elapsed)
Event 825300 (2:31:58 elapsed)
Event 825400 (2:32:00 elapsed)
Event 825500 (2:32:01 elapsed)
Event 825600 (2:32:02 elapsed)
Event 825700 (2:32:03 elapsed)
Event 825800 (2:32:04 elapsed)
Event 825900 (2:32:05 elapsed)
Event 826000 (2:32:07 elapsed)
Event 826100 (2:32:08 elapsed)
Event 826200 (2:32:09 elapsed)
Event 826300 (2:32:10 elapsed)
Event 826400 (2:32:11 elapsed)
Event 826500 (2:32:12 elapsed)
Event 826600 (2:32:14 elapsed)
Event 826700 (2:32:15 elapsed)
Event 826800 (2:32:16 elapsed)
Event 826900 (2:32:17 elapsed)
Event 827000 (2:32:18 elapsed)
Event 827100 (2:32:19 elapsed)
Event 827200 (2:32:19 elapsed)
Event 827300 (2:32:21 elapsed)
Event 827400 (2:32:22 elapsed)
Event 827500 (2:32:23 elapsed)
Event 827600 (2:32:24 elapsed)
Event 827700 (2:32:25 elapsed)
Event 827800 (2:32:26 elapsed)
Event 827900 (2:32:27 elapsed)
Event 828000 (2:32:28 elapsed)
Event 828100 (2:32:29 elapsed)
Event 828200 (2:32:30 elapsed)
Event 828300 (2:32:31 elapsed)
Event 828400 (2:32:32 elapsed)
Event 828500 (2:32:33 elapsed)
Event 828600 (2:32:34 elapsed)
Event 828700 (2:32:35 elapsed)
Event 828800 (2:32:36 elapsed)
Event 828900 (2:32:37 elapsed)
Event 829000 (2:32:39 elapsed)
Event 829100 (2:32:40 elapsed)
Event 829200 (2:32:41 elapsed)
Event 829300 (2:32:42 elapsed)
Event 829400 (2:32:43 elapsed)
Event 829500 (2:32:44 elapsed)
Event 829600 (2:32:45 elapsed)
Event 829700 (2:32:46 elapsed)
Event 829800 (2:32:47 elapsed)
Event 829900 (2:32:48 elapsed)
Event 830000 (2:32:50 elapsed)
Event 830100 (2:32:51 elapsed)
Event 830200 (2:32:52 elapsed)
Event 830300 (2:32:53 elapsed)
Event 830400 (2:32:54 elapsed)
Event 830500 (2:32:55 elapsed)
Event 830600 (2:32:56 elapsed)
Event 830700 (2:32:57 elapsed)
Event 830800 (2:32:58 elapsed)
Event 830900 (2:33:00 elapsed)
Event 831000 (2:33:00 elapsed)
Event 831100 (2:33:02 elapsed)
Event 831200 (2:33:03 elapsed)
Event 831300 (2:33:04 elapsed)
Event 831400 (2:33:05 elapsed)
Event 831500 (2:33:06 elapsed)
Event 831600 (2:33:07 elapsed)
Event 831700 (2:33:08 elapsed)
Event 831800 (2:33:09 elapsed)
Event 831900 (2:33:10 elapsed)
Event 832000 (2:33:11 elapsed)
Event 832100 (2:33:12 elapsed)
Event 832200 (2:33:13 elapsed)
Event 832300 (2:33:14 elapsed)
Event 832400 (2:33:15 elapsed)
Event 832500 (2:33:17 elapsed)
Event 832600 (2:33:18 elapsed)
Event 832700 (2:33:19 elapsed)
Event 832800 (2:33:20 elapsed)
Event 832900 (2:33:21 elapsed)
Event 833000 (2:33:22 elapsed)
Event 833100 (2:33:23 elapsed)
Event 833200 (2:33:24 elapsed)
Event 833300 (2:33:25 elapsed)
Event 833400 (2:33:26 elapsed)
Event 833500 (2:33:28 elapsed)
Event 833600 (2:33:29 elapsed)
Event 833700 (2:33:30 elapsed)
Event 833800 (2:33:31 elapsed)
Event 833900 (2:33:32 elapsed)
Event 834000 (2:33:33 elapsed)
Event 834100 (2:33:35 elapsed)
Event 834200 (2:33:36 elapsed)
Event 834300 (2:33:37 elapsed)
Event 834400 (2:33:38 elapsed)
Event 834500 (2:33:39 elapsed)
Event 834600 (2:33:41 elapsed)
Event 834700 (2:33:42 elapsed)
Event 834800 (2:33:43 elapsed)
Event 834900 (2:33:44 elapsed)
Event 835000 (2:33:45 elapsed)
Event 835100 (2:33:46 elapsed)
Event 835200 (2:33:47 elapsed)
Event 835300 (2:33:48 elapsed)
Event 835400 (2:33:50 elapsed)
Event 835500 (2:33:50 elapsed)
Event 835600 (2:33:52 elapsed)
Event 835700 (2:33:52 elapsed)
Event 835800 (2:33:54 elapsed)
Event 835900 (2:33:55 elapsed)
Event 836000 (2:33:56 elapsed)
Event 836100 (2:33:57 elapsed)
Event 836200 (2:33:58 elapsed)
Event 836300 (2:33:59 elapsed)
Event 836400 (2:34:00 elapsed)
Event 836500 (2:34:01 elapsed)
Event 836600 (2:34:02 elapsed)
Event 836700 (2:34:04 elapsed)
Event 836800 (2:34:05 elapsed)
Event 836900 (2:34:06 elapsed)
Event 837000 (2:34:07 elapsed)
Event 837100 (2:34:08 elapsed)
Event 837200 (2:34:09 elapsed)
Event 837300 (2:34:11 elapsed)
Event 837400 (2:34:12 elapsed)
Event 837500 (2:34:13 elapsed)
Event 837600 (2:34:14 elapsed)
Event 837700 (2:34:15 elapsed)
Event 837800 (2:34:17 elapsed)
Event 837900 (2:34:18 elapsed)
Event 838000 (2:34:19 elapsed)
Event 838100 (2:34:20 elapsed)
Event 838200 (2:34:21 elapsed)
Event 838300 (2:34:22 elapsed)
Event 838400 (2:34:23 elapsed)
Event 838500 (2:34:24 elapsed)
Event 838600 (2:34:25 elapsed)
Event 838700 (2:34:27 elapsed)
Event 838800 (2:34:28 elapsed)
Event 838900 (2:34:29 elapsed)
Event 839000 (2:34:30 elapsed)
Event 839100 (2:34:31 elapsed)
Event 839200 (2:34:32 elapsed)
Event 839300 (2:34:33 elapsed)
Event 839400 (2:34:34 elapsed)
Event 839500 (2:34:35 elapsed)
Event 839600 (2:34:36 elapsed)
Event 839700 (2:34:37 elapsed)
Event 839800 (2:34:38 elapsed)
Event 839900 (2:34:39 elapsed)
Event 840000 (2:34:41 elapsed)
Event 840100 (2:34:42 elapsed)
Event 840200 (2:34:43 elapsed)
Event 840300 (2:34:44 elapsed)
Event 840400 (2:34:45 elapsed)
Event 840500 (2:34:46 elapsed)
Event 840600 (2:34:47 elapsed)
Event 840700 (2:34:48 elapsed)
Event 840800 (2:34:50 elapsed)
Event 840900 (2:34:51 elapsed)
Event 841000 (2:34:52 elapsed)
Event 841100 (2:34:53 elapsed)
Event 841200 (2:34:54 elapsed)
Event 841300 (2:34:55 elapsed)
Event 841400 (2:34:57 elapsed)
Event 841500 (2:34:58 elapsed)
Event 841600 (2:34:59 elapsed)
Event 841700 (2:35:01 elapsed)
Event 841800 (2:35:02 elapsed)
Event 841900 (2:35:03 elapsed)
Event 842000 (2:35:04 elapsed)
Event 842100 (2:35:04 elapsed)
Event 842200 (2:35:05 elapsed)
Event 842300 (2:35:07 elapsed)
Event 842400 (2:35:08 elapsed)
Event 842500 (2:35:09 elapsed)
Event 842600 (2:35:11 elapsed)
Event 842700 (2:35:12 elapsed)
Event 842800 (2:35:13 elapsed)
Event 842900 (2:35:14 elapsed)
Event 843000 (2:35:15 elapsed)
Event 843100 (2:35:16 elapsed)
Event 843200 (2:35:17 elapsed)
Event 843300 (2:35:18 elapsed)
Event 843400 (2:35:19 elapsed)
Event 843500 (2:35:20 elapsed)
Event 843600 (2:35:21 elapsed)
Event 843700 (2:35:22 elapsed)
Event 843800 (2:35:23 elapsed)
Event 843900 (2:35:24 elapsed)
Event 844000 (2:35:25 elapsed)
Event 844100 (2:35:26 elapsed)
Event 844200 (2:35:27 elapsed)
Event 844300 (2:35:28 elapsed)
Event 844400 (2:35:29 elapsed)
Event 844500 (2:35:30 elapsed)
Event 844600 (2:35:31 elapsed)
Event 844700 (2:35:32 elapsed)
Event 844800 (2:35:34 elapsed)
Event 844900 (2:35:35 elapsed)
Event 845000 (2:35:36 elapsed)
Event 845100 (2:35:37 elapsed)
Event 845200 (2:35:38 elapsed)
Event 845300 (2:35:39 elapsed)
Event 845400 (2:35:40 elapsed)
Event 845500 (2:35:41 elapsed)
Event 845600 (2:35:42 elapsed)
Event 845700 (2:35:43 elapsed)
Event 845800 (2:35:44 elapsed)
Event 845900 (2:35:46 elapsed)
Event 846000 (2:35:47 elapsed)
Event 846100 (2:35:48 elapsed)
Event 846200 (2:35:49 elapsed)
Event 846300 (2:35:50 elapsed)
Event 846400 (2:35:51 elapsed)
Event 846500 (2:35:52 elapsed)
Event 846600 (2:35:53 elapsed)
Event 846700 (2:35:54 elapsed)
Event 846800 (2:35:55 elapsed)
Event 846900 (2:35:56 elapsed)
Event 847000 (2:35:57 elapsed)
Event 847100 (2:35:58 elapsed)
Event 847200 (2:35:59 elapsed)
Event 847300 (2:36:00 elapsed)
Event 847400 (2:36:01 elapsed)
Event 847500 (2:36:02 elapsed)
Event 847600 (2:36:03 elapsed)
Event 847700 (2:36:04 elapsed)
Event 847800 (2:36:05 elapsed)
Event 847900 (2:36:06 elapsed)
Event 848000 (2:36:08 elapsed)
Event 848100 (2:36:09 elapsed)
Event 848200 (2:36:10 elapsed)
Event 848300 (2:36:11 elapsed)
Event 848400 (2:36:13 elapsed)
Event 848500 (2:36:15 elapsed)
Event 848600 (2:36:16 elapsed)
Event 848700 (2:36:17 elapsed)
Event 848800 (2:36:18 elapsed)
Event 848900 (2:36:19 elapsed)
Event 849000 (2:36:20 elapsed)
Event 849100 (2:36:21 elapsed)
Event 849200 (2:36:22 elapsed)
Event 849300 (2:36:23 elapsed)
Event 849400 (2:36:24 elapsed)
Event 849500 (2:36:25 elapsed)
Event 849600 (2:36:26 elapsed)
Event 849700 (2:36:27 elapsed)
Event 849800 (2:36:28 elapsed)
Event 849900 (2:36:29 elapsed)
Event 850000 (2:36:31 elapsed)
Event 850100 (2:36:32 elapsed)
Event 850200 (2:36:33 elapsed)
Event 850300 (2:36:34 elapsed)
Event 850400 (2:36:35 elapsed)
Event 850500 (2:36:36 elapsed)
Event 850600 (2:36:37 elapsed)
Event 850700 (2:36:38 elapsed)
Event 850800 (2:36:39 elapsed)
Event 850900 (2:36:40 elapsed)
Event 851000 (2:36:42 elapsed)
Event 851100 (2:36:43 elapsed)
Event 851200 (2:36:44 elapsed)
Event 851300 (2:36:45 elapsed)
Event 851400 (2:36:46 elapsed)
Event 851500 (2:36:47 elapsed)
Event 851600 (2:36:48 elapsed)
Event 851700 (2:36:49 elapsed)
Event 851800 (2:36:50 elapsed)
Event 851900 (2:36:51 elapsed)
Event 852000 (2:36:52 elapsed)
Event 852100 (2:36:53 elapsed)
Event 852200 (2:36:55 elapsed)
Event 852300 (2:36:56 elapsed)
Event 852400 (2:36:57 elapsed)
Event 852500 (2:36:58 elapsed)
Event 852600 (2:36:59 elapsed)
Event 852700 (2:37:00 elapsed)
Event 852800 (2:37:01 elapsed)
Event 852900 (2:37:02 elapsed)
Event 853000 (2:37:03 elapsed)
Event 853100 (2:37:04 elapsed)
Event 853200 (2:37:05 elapsed)
Event 853300 (2:37:07 elapsed)
Event 853400 (2:37:08 elapsed)
Event 853500 (2:37:09 elapsed)
Event 853600 (2:37:10 elapsed)
Event 853700 (2:37:11 elapsed)
Event 853800 (2:37:12 elapsed)
Event 853900 (2:37:13 elapsed)
Event 854000 (2:37:14 elapsed)
Event 854100 (2:37:15 elapsed)
Event 854200 (2:37:16 elapsed)
Event 854300 (2:37:17 elapsed)
Event 854400 (2:37:19 elapsed)
Event 854500 (2:37:20 elapsed)
Event 854600 (2:37:21 elapsed)
Event 854700 (2:37:22 elapsed)
Event 854800 (2:37:23 elapsed)
Event 854900 (2:37:24 elapsed)
Event 855000 (2:37:25 elapsed)
Event 855100 (2:37:26 elapsed)
Event 855200 (2:37:26 elapsed)
Event 855300 (2:37:28 elapsed)
Event 855400 (2:37:28 elapsed)
Event 855500 (2:37:30 elapsed)
Event 855600 (2:37:31 elapsed)
Event 855700 (2:37:32 elapsed)
Event 855800 (2:37:33 elapsed)
Event 855900 (2:37:34 elapsed)
Event 856000 (2:37:35 elapsed)
Event 856100 (2:37:36 elapsed)
Event 856200 (2:37:37 elapsed)
Event 856300 (2:37:38 elapsed)
Event 856400 (2:37:39 elapsed)
Event 856500 (2:37:40 elapsed)
Event 856600 (2:37:41 elapsed)
Event 856700 (2:37:42 elapsed)
Event 856800 (2:37:44 elapsed)
Event 856900 (2:37:45 elapsed)
Event 857000 (2:37:46 elapsed)
Event 857100 (2:37:47 elapsed)
Event 857200 (2:37:48 elapsed)
Event 857300 (2:37:49 elapsed)
Event 857400 (2:37:50 elapsed)
Event 857500 (2:37:52 elapsed)
Event 857600 (2:37:53 elapsed)
Event 857700 (2:37:54 elapsed)
Event 857800 (2:37:55 elapsed)
Event 857900 (2:37:56 elapsed)
Event 858000 (2:37:57 elapsed)
Event 858100 (2:37:59 elapsed)
Event 858200 (2:38:00 elapsed)
Event 858300 (2:38:01 elapsed)
Event 858400 (2:38:02 elapsed)
Event 858500 (2:38:03 elapsed)
Event 858600 (2:38:04 elapsed)
Event 858700 (2:38:05 elapsed)
Event 858800 (2:38:06 elapsed)
Event 858900 (2:38:07 elapsed)
Event 859000 (2:38:08 elapsed)
Event 859100 (2:38:10 elapsed)
Event 859200 (2:38:11 elapsed)
Event 859300 (2:38:12 elapsed)
Event 859400 (2:38:12 elapsed)
Event 859500 (2:38:14 elapsed)
Event 859600 (2:38:15 elapsed)
Event 859700 (2:38:16 elapsed)
Event 859800 (2:38:17 elapsed)
Event 859900 (2:38:18 elapsed)
Event 860000 (2:38:19 elapsed)
Event 860100 (2:38:20 elapsed)
Event 860200 (2:38:21 elapsed)
Event 860300 (2:38:22 elapsed)
Event 860400 (2:38:23 elapsed)
Event 860500 (2:38:25 elapsed)
Event 860600 (2:38:26 elapsed)
Event 860700 (2:38:27 elapsed)
Event 860800 (2:38:28 elapsed)
Event 860900 (2:38:29 elapsed)
Event 861000 (2:38:30 elapsed)
Event 861100 (2:38:31 elapsed)
Event 861200 (2:38:32 elapsed)
Event 861300 (2:38:34 elapsed)
Event 861400 (2:38:35 elapsed)
Event 861500 (2:38:36 elapsed)
Event 861600 (2:38:36 elapsed)
Event 861700 (2:38:38 elapsed)
Event 861800 (2:38:38 elapsed)
Event 861900 (2:38:39 elapsed)
Event 862000 (2:38:41 elapsed)
Event 862100 (2:38:42 elapsed)
Event 862200 (2:38:43 elapsed)
Event 862300 (2:38:44 elapsed)
Event 862400 (2:38:45 elapsed)
Event 862500 (2:38:46 elapsed)
Event 862600 (2:38:47 elapsed)
Event 862700 (2:38:48 elapsed)
Event 862800 (2:38:49 elapsed)
Event 862900 (2:38:51 elapsed)
Event 863000 (2:38:52 elapsed)
Event 863100 (2:38:53 elapsed)
Event 863200 (2:38:54 elapsed)
Event 863300 (2:38:55 elapsed)
Event 863400 (2:38:56 elapsed)
Event 863500 (2:38:57 elapsed)
Event 863600 (2:38:59 elapsed)
Event 863700 (2:38:59 elapsed)
Event 863800 (2:39:00 elapsed)
Event 863900 (2:39:01 elapsed)
Event 864000 (2:39:02 elapsed)
Event 864100 (2:39:03 elapsed)
Event 864200 (2:39:04 elapsed)
Event 864300 (2:39:05 elapsed)
Event 864400 (2:39:07 elapsed)
Event 864500 (2:39:08 elapsed)
Event 864600 (2:39:09 elapsed)
Event 864700 (2:39:10 elapsed)
Event 864800 (2:39:11 elapsed)
Event 864900 (2:39:13 elapsed)
Event 865000 (2:39:14 elapsed)
Event 865100 (2:39:15 elapsed)
Event 865200 (2:39:16 elapsed)
Event 865300 (2:39:17 elapsed)
Event 865400 (2:39:18 elapsed)
Event 865500 (2:39:19 elapsed)
Event 865600 (2:39:21 elapsed)
Event 865700 (2:39:22 elapsed)
Event 865800 (2:39:22 elapsed)
Event 865900 (2:39:23 elapsed)
Event 866000 (2:39:25 elapsed)
Event 866100 (2:39:26 elapsed)
Event 866200 (2:39:27 elapsed)
Event 866300 (2:39:28 elapsed)
Event 866400 (2:39:29 elapsed)
Event 866500 (2:39:30 elapsed)
Event 866600 (2:39:31 elapsed)
Event 866700 (2:39:32 elapsed)
Event 866800 (2:39:33 elapsed)
Event 866900 (2:39:34 elapsed)
Event 867000 (2:39:35 elapsed)
Event 867100 (2:39:36 elapsed)
Event 867200 (2:39:37 elapsed)
Event 867300 (2:39:39 elapsed)
Event 867400 (2:39:40 elapsed)
Event 867500 (2:39:41 elapsed)
Event 867600 (2:39:42 elapsed)
Event 867700 (2:39:43 elapsed)
Event 867800 (2:39:44 elapsed)
Event 867900 (2:39:45 elapsed)
Event 868000 (2:39:46 elapsed)
Event 868100 (2:39:47 elapsed)
Event 868200 (2:39:48 elapsed)
Event 868300 (2:39:49 elapsed)
Event 868400 (2:39:51 elapsed)
Event 868500 (2:39:51 elapsed)
Event 868600 (2:39:53 elapsed)
Event 868700 (2:39:54 elapsed)
Event 868800 (2:39:55 elapsed)
Event 868900 (2:39:56 elapsed)
Event 869000 (2:39:57 elapsed)
Event 869100 (2:39:58 elapsed)
Event 869200 (2:39:59 elapsed)
Event 869300 (2:40:00 elapsed)
Event 869400 (2:40:02 elapsed)
Event 869500 (2:40:03 elapsed)
Event 869600 (2:40:04 elapsed)
Event 869700 (2:40:05 elapsed)
Event 869800 (2:40:07 elapsed)
Event 869900 (2:40:08 elapsed)
Event 870000 (2:40:09 elapsed)
Event 870100 (2:40:10 elapsed)
Event 870200 (2:40:11 elapsed)
Event 870300 (2:40:12 elapsed)
Event 870400 (2:40:13 elapsed)
Event 870500 (2:40:15 elapsed)
Event 870600 (2:40:16 elapsed)
Event 870700 (2:40:17 elapsed)
Event 870800 (2:40:18 elapsed)
Event 870900 (2:40:19 elapsed)
Event 871000 (2:40:21 elapsed)
Event 871100 (2:40:22 elapsed)
Event 871200 (2:40:23 elapsed)
Event 871300 (2:40:24 elapsed)
Event 871400 (2:40:25 elapsed)
Event 871500 (2:40:26 elapsed)
Event 871600 (2:40:28 elapsed)
Event 871700 (2:40:29 elapsed)
Event 871800 (2:40:30 elapsed)
Event 871900 (2:40:31 elapsed)
Event 872000 (2:40:32 elapsed)
Event 872100 (2:40:33 elapsed)
Event 872200 (2:40:34 elapsed)
Event 872300 (2:40:35 elapsed)
Event 872400 (2:40:36 elapsed)
Event 872500 (2:40:37 elapsed)
Event 872600 (2:40:38 elapsed)
Event 872700 (2:40:39 elapsed)
Event 872800 (2:40:40 elapsed)
Event 872900 (2:40:41 elapsed)
Event 873000 (2:40:42 elapsed)
Event 873100 (2:40:43 elapsed)
Event 873200 (2:40:44 elapsed)
Event 873300 (2:40:45 elapsed)
Event 873400 (2:40:46 elapsed)
Event 873500 (2:40:47 elapsed)
Event 873600 (2:40:48 elapsed)
Event 873700 (2:40:49 elapsed)
Event 873800 (2:40:50 elapsed)
Event 873900 (2:40:51 elapsed)
Event 874000 (2:40:52 elapsed)
Event 874100 (2:40:53 elapsed)
Event 874200 (2:40:54 elapsed)
Event 874300 (2:40:55 elapsed)
Event 874400 (2:40:56 elapsed)
Event 874500 (2:40:57 elapsed)
Event 874600 (2:40:59 elapsed)
Event 874700 (2:41:00 elapsed)
Event 874800 (2:41:01 elapsed)
Event 874900 (2:41:02 elapsed)
Event 875000 (2:41:03 elapsed)
Event 875100 (2:41:04 elapsed)
Event 875200 (2:41:05 elapsed)
Event 875300 (2:41:06 elapsed)
Event 875400 (2:41:07 elapsed)
Event 875500 (2:41:08 elapsed)
Event 875600 (2:41:10 elapsed)
Event 875700 (2:41:11 elapsed)
Event 875800 (2:41:12 elapsed)
Event 875900 (2:41:13 elapsed)
Event 876000 (2:41:14 elapsed)
Event 876100 (2:41:16 elapsed)
Event 876200 (2:41:17 elapsed)
Event 876300 (2:41:18 elapsed)
Event 876400 (2:41:19 elapsed)
Event 876500 (2:41:20 elapsed)
Event 876600 (2:41:21 elapsed)
Event 876700 (2:41:22 elapsed)
Event 876800 (2:41:23 elapsed)
Event 876900 (2:41:24 elapsed)
Event 877000 (2:41:25 elapsed)
Event 877100 (2:41:26 elapsed)
Event 877200 (2:41:27 elapsed)
Event 877300 (2:41:28 elapsed)
Event 877400 (2:41:30 elapsed)
Event 877500 (2:41:30 elapsed)
Event 877600 (2:41:32 elapsed)
Event 877700 (2:41:33 elapsed)
Event 877800 (2:41:34 elapsed)
Event 877900 (2:41:35 elapsed)
Event 878000 (2:41:36 elapsed)
Event 878100 (2:41:37 elapsed)
Event 878200 (2:41:39 elapsed)
Event 878300 (2:41:40 elapsed)
Event 878400 (2:41:41 elapsed)
Event 878500 (2:41:42 elapsed)
Event 878600 (2:41:43 elapsed)
Event 878700 (2:41:44 elapsed)
Event 878800 (2:41:45 elapsed)
Event 878900 (2:41:47 elapsed)
Event 879000 (2:41:48 elapsed)
Event 879100 (2:41:49 elapsed)
Event 879200 (2:41:50 elapsed)
Event 879300 (2:41:52 elapsed)
Event 879400 (2:41:53 elapsed)
Event 879500 (2:41:54 elapsed)
Event 879600 (2:41:55 elapsed)
Event 879700 (2:41:56 elapsed)
Event 879800 (2:41:58 elapsed)
Event 879900 (2:41:59 elapsed)
Event 880000 (2:42:00 elapsed)
Event 880100 (2:42:01 elapsed)
Event 880200 (2:42:02 elapsed)
Event 880300 (2:42:03 elapsed)
Event 880400 (2:42:04 elapsed)
Event 880500 (2:42:06 elapsed)
Event 880600 (2:42:07 elapsed)
Event 880700 (2:42:08 elapsed)
Event 880800 (2:42:09 elapsed)
Event 880900 (2:42:10 elapsed)
Event 881000 (2:42:11 elapsed)
Event 881100 (2:42:12 elapsed)
Event 881200 (2:42:14 elapsed)
Event 881300 (2:42:15 elapsed)
Event 881400 (2:42:16 elapsed)
Event 881500 (2:42:17 elapsed)
Event 881600 (2:42:18 elapsed)
Event 881700 (2:42:19 elapsed)
Event 881800 (2:42:20 elapsed)
Event 881900 (2:42:21 elapsed)
Event 882000 (2:42:23 elapsed)
Event 882100 (2:42:24 elapsed)
Event 882200 (2:42:25 elapsed)
Event 882300 (2:42:26 elapsed)
Event 882400 (2:42:27 elapsed)
Event 882500 (2:42:28 elapsed)
Event 882600 (2:42:29 elapsed)
Event 882700 (2:42:30 elapsed)
Event 882800 (2:42:31 elapsed)
Event 882900 (2:42:32 elapsed)
Event 883000 (2:42:34 elapsed)
Event 883100 (2:42:35 elapsed)
Event 883200 (2:42:36 elapsed)
Event 883300 (2:42:37 elapsed)
Event 883400 (2:42:38 elapsed)
Event 883500 (2:42:40 elapsed)
Event 883600 (2:42:41 elapsed)
Event 883700 (2:42:42 elapsed)
Event 883800 (2:42:43 elapsed)
Event 883900 (2:42:44 elapsed)
